medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 13:28,CSH,6,0,0.5,0,0,6.5
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 7:35,CRD,27,0,0.5,2,4.8,34.3
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 10:34,CRD,19,0,0.5,3.8,0,23.3
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 11:03,CSH,8.5,0,0.5,0,0,9
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 10:13,CRD,9.5,0,0.5,20,0,30
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 11:37,CRD,7,0,0.5,1,0,8.5
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 12:26,CSH,7,0,0.5,0,0,7.5
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 13:04,CRD,9.5,0,0.5,1.9,0,11.9
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 13:37,CRD,6,0,0.5,1,0,7.5
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 13:15,CRD,4.5,0,0.5,1,0,6
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 12:38,CSH,7,0,0.5,0,0,7.5
096635A300028A8FBAD76544A0D66385,C61AFCE6633C6A012DBCD5FEDDDD8FEA,VTS,1/13/2013 14:15,CSH,10.5,0,0.5,0,0,11
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1/13/2013 11:03,UNK,9,0,0.5,0,0,9.5
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1/13/2013 10:19,UNK,6.5,0,0.5,1.95,0,8.95
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1/13/2013 10:34,UNK,5,0,0.5,0,0,5.5
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1/13/2013 11:21,UNK,4.5,0,0.5,0,0,5
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1/13/2013 10:40,UNK,6.5,0,0.5,0,0,7
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1/13/2013 12:04,UNK,7.5,0,0.5,0,0,8
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1/13/2013 10:54,UNK,6.5,0,0.5,0,0,7
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1/13/2013 10:01,UNK,21,0,0.5,3.5,0,25
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1/13/2013 12:30,UNK,6,0,0.5,1.5,0,8
096ACCFC956CC07673EC193B24DAAA3E,F41C758E0A9022F59C72F73D1359FD9A,VTS,1/13/2013 11:45,UNK,10,0,0.5,0,0,10.5
096F1B5831E8541B4E0216CEE214F415,0240030C3DB1B23D44D60BFCBA6477C0,VTS,1/13/2013 4:41,UNK,10.5,0.5,0.5,2.2,0,13.7
096F1B5831E8541B4E0216CEE214F415,0240030C3DB1B23D44D60BFCBA6477C0,VTS,1/13/2013 4:28,UNK,11,0.5,0.5,1.25,0,13.25
096F1B5831E8541B4E0216CEE214F415,0240030C3DB1B23D44D60BFCBA6477C0,VTS,1/13/2013 2:50,UNK,2.5,0.5,0.5,0,0,3.5
096F1B5831E8541B4E0216CEE214F415,033F9637B4246B57EAEDB302A0360A31,VTS,1/13/2013 13:26,UNK,9.5,0,0.5,0,0,10
098A6760B26E8216FEB60CE654A04201,5F0F269D0D2E39C6231A7903ACA22A31,VTS,1/13/2013 4:29,UNK,8,0.5,0.5,0,0,9
098A6760B26E8216FEB60CE654A04201,5F0F269D0D2E39C6231A7903ACA22A31,VTS,1/13/2013 7:05,UNK,5,0,0.5,1,0,6.5
098A6760B26E8216FEB60CE654A04201,5F0F269D0D2E39C6231A7903ACA22A31,VTS,1/13/2013 11:04,UNK,9,0,0.5,0,0,9.5
098A6760B26E8216FEB60CE654A04201,5F0F269D0D2E39C6231A7903ACA22A31,VTS,1/13/2013 7:18,UNK,5.5,0,0.5,1.38,0,7.38
098A6760B26E8216FEB60CE654A04201,5F0F269D0D2E39C6231A7903ACA22A31,VTS,1/13/2013 11:59,UNK,9.5,0,0.5,0,0,10
098A6760B26E8216FEB60CE654A04201,5F0F269D0D2E39C6231A7903ACA22A31,VTS,1/13/2013 10:43,UNK,17,0,0.5,0,0,17.5
098A6760B26E8216FEB60CE654A04201,5F0F269D0D2E39C6231A7903ACA22A31,VTS,1/13/2013 7:32,UNK,4.5,0,0.5,0,0,5
098A6760B26E8216FEB60CE654A04201,5F0F269D0D2E39C6231A7903ACA22A31,VTS,1/13/2013 14:10,UNK,4.5,0,0.5,0,0,5
098A6760B26E8216FEB60CE654A04201,5F0F269D0D2E39C6231A7903ACA22A31,VTS,1/13/2013 14:15,UNK,8,0,0.5,0,0,8.5
098A6760B26E8216FEB60CE654A04201,5F0F269D0D2E39C6231A7903ACA22A31,VTS,1/13/2013 12:14,UNK,22,0,0.5,4.4,0,26.9
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 8:00,UNK,14.5,0,0.5,2.9,0,17.9
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 10:25,UNK,10.5,0,0.5,1,0,12
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 11:55,UNK,4.5,0,0.5,1,0,6
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 11:22,UNK,8.5,0,0.5,0,0,9
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 11:59,UNK,9,0,0.5,1.8,0,11.3
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 7:42,UNK,9,0,0.5,1.5,0,11
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 10:53,UNK,7.5,0,0.5,1,0,9
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 12:11,UNK,13.5,0,0.5,1.8,0,15.8
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 14:07,UNK,8,0,0.5,0,0,8.5
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 11:08,UNK,9,0,0.5,1,0,10.5
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 11:35,UNK,11.5,0,0.5,0,0,12
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 9:55,UNK,19,0,0.5,3.8,0,23.3
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 14:19,UNK,8,0,0.5,2,0,10.5
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 14:27,UNK,7,0,0.5,1.75,0,9.25
098FF67267798F397F82E0922FA70FAB,995F383580E7E94EAE4ABD3C6216B5CC,VTS,1/13/2013 14:56,UNK,4.5,0,0.5,1,0,6
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 11:01,UNK,8,0,0.5,0,0,8.5
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 9:32,UNK,11,0,0.5,2.2,0,13.7
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 7:22,UNK,5,0,0.5,0,0,5.5
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 11:44,UNK,9,0,0.5,2.25,0,11.75
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 10:44,UNK,13,0,0.5,2.6,0,16.1
0993B35345855A59358A2E144B09DD7B,121390F60BDA7C860CB4032B4AA65FB2,VTS,1/13/2013 2:15,UNK,6.5,0.5,0.5,0,0,7.5
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 12:39,UNK,8,0,0.5,0,0,8.5
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 11:31,UNK,10,0,0.5,2,0,12.5
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 11:14,UNK,5.5,0,0.5,1,0,7
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 10:03,UNK,6,0,0.5,0,0,6.5
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 13:03,UNK,9,0,0.5,1,0,10.5
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 8:24,UNK,10.5,0,0.5,0,0,11
0993B35345855A59358A2E144B09DD7B,A24D0FFEE0E0FC9B6D81EF5F14C0EEAD,VTS,1/13/2013 12:50,UNK,10.5,0,0.5,1,0,12
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 8:02,UNK,7.5,0,0.5,0,0,8
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 8:45,UNK,26.5,0,0.5,0,0,27
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 12:06,UNK,4,0,0.5,0,0,4.5
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 7:04,UNK,6,0,0.5,1.5,0,8
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 11:47,UNK,6.5,0,0.5,0,0,7
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 12:45,UNK,8.5,0,0.5,0,0,9
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 13:22,UNK,5.5,0,0.5,1,0,7
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 12:54,UNK,10,0,0.5,0,0,10.5
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 10:31,UNK,30,0,0.5,6,4.8,41.3
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 12:27,UNK,5,0,0.5,0,0,5.5
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 12:15,UNK,8,0,0.5,0,0,8.5
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 13:08,UNK,4.5,0,0.5,1.35,0,6.35
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 12:37,UNK,6,0,0.5,1.5,0,8
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 14:21,UNK,7,0,0.5,1.4,0,8.9
09BE637273FF37158ACF729AA960F449,6C6556CA16FBB48E50315ACB89E688CB,VTS,1/13/2013 13:37,UNK,9,0,0.5,1.8,0,11.3
09C6A58617D39C6AF257965FE1EADADD,9E0AC254B3663DCB83FB6D514AA94F33,CMT,1/7/2013 7:00,UNK,4.5,0,0.5,0,0,5
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 7:44,UNK,11,0,0.5,0,0,11.5
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 7:17,UNK,4.5,0,0.5,1,0,6
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 10:30,UNK,5.5,0,0.5,0.65,0,6.65
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 6:57,UNK,4.5,0,0.5,2,0,7
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 11:50,UNK,17,0,0.5,0,0,17.5
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 10:54,UNK,8,0,0.5,2,0,10.5
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 10:44,UNK,6,0,0.5,1.25,0,7.75
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 11:22,UNK,11,0,0.5,0,0,11.5
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 12:05,UNK,12,0,0.5,0,0,12.5
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 12:40,UNK,9.5,0,0.5,0,0,10
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 11:39,UNK,5.5,0,0.5,2,0,8
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 12:59,UNK,5.5,0,0.5,1,0,7
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 15:21,UNK,22,0,0.5,0,4.8,27.3
09D55C8D44BFE1835210343816476457,CF2A099B4332362CC0F2B7BA22D6E941,VTS,1/13/2013 14:04,UNK,21,0,0.5,4.3,0,25.8
09DD913FFD1B4CBC78201D18AC71E8C0,36EF151A46AE436985A639074EF93AC2,VTS,1/13/2013 12:29,UNK,103,0,0.5,0,0,103.5
09EE700858482DA94CCBC192D2208B10,F228CBD65CD14DC75951A2A6AE9A0A28,VTS,1/13/2013 10:14,UNK,7,0,0.5,1.75,0,9.25
09EE700858482DA94CCBC192D2208B10,F228CBD65CD14DC75951A2A6AE9A0A28,VTS,1/13/2013 9:17,UNK,8,0,0.5,0,0,8.5
09EE700858482DA94CCBC192D2208B10,7BCAF31F5930588C45C76A44035CBA5E,VTS,1/13/2013 2:27,UNK,28,0.5,0.5,3,0,32
09EE700858482DA94CCBC192D2208B10,F228CBD65CD14DC75951A2A6AE9A0A28,VTS,1/13/2013 11:19,UNK,5.5,0,0.5,0,0,6
09EE700858482DA94CCBC192D2208B10,F228CBD65CD14DC75951A2A6AE9A0A28,VTS,1/13/2013 11:57,UNK,11.5,0,0.5,0,0,12
09EE700858482DA94CCBC192D2208B10,F228CBD65CD14DC75951A2A6AE9A0A28,VTS,1/13/2013 10:37,UNK,7.5,0,0.5,0,0,8
09EE700858482DA94CCBC192D2208B10,7BCAF31F5930588C45C76A44035CBA5E,VTS,1/13/2013 3:26,UNK,20,0.5,0.5,4.1,0,25.1
09EE700858482DA94CCBC192D2208B10,F228CBD65CD14DC75951A2A6AE9A0A28,VTS,1/13/2013 9:48,UNK,20,0,0.5,0,0,20.5
09EE700858482DA94CCBC192D2208B10,F228CBD65CD14DC75951A2A6AE9A0A28,VTS,1/13/2013 11:25,UNK,14.5,0,0.5,3.62,0,18.62
09EE700858482DA94CCBC192D2208B10,F228CBD65CD14DC75951A2A6AE9A0A28,VTS,1/13/2013 10:48,UNK,6,0,0.5,1.2,0,7.7
0A2B0D09CC814C4DFE90079A20E490E3,B0677028C726C72EF5F24D7D068EC78A,VTS,1/13/2013 3:27,UNK,7.5,0.5,0.5,0,0,8.5
0A2B0D09CC814C4DFE90079A20E490E3,B0677028C726C72EF5F24D7D068EC78A,VTS,1/13/2013 2:37,UNK,12,0.5,0.5,0,0,13
0A2B0D09CC814C4DFE90079A20E490E3,77EE6E01FCACF27833766E68BA7AC802,VTS,1/13/2013 14:54,UNK,28.5,0,0.5,5.7,4.8,39.5
0A2B0D09CC814C4DFE90079A20E490E3,77EE6E01FCACF27833766E68BA7AC802,VTS,1/13/2013 14:00,UNK,27.5,0,0.5,5.5,0,33.5
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 6:49,UNK,52,0,0.5,0,4.8,57.3
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 9:21,UNK,7,0,0.5,1,0,8.5
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 6:33,UNK,10,0,0.5,2,0,12.5
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 11:01,UNK,22.5,0,0.5,0,0,23
0A34A99FFA084D5791FF569897425D1C,0025133AD810DBE80D35FCA8BF0BCA1F,VTS,1/13/2013 2:37,UNK,10,0.5,0.5,0,0,11
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 9:34,UNK,9,0,0.5,1.8,0,11.3
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 11:19,UNK,8,0,0.5,0,0,8.5
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 9:49,UNK,5.5,0,0.5,0,0,6
0A34A99FFA084D5791FF569897425D1C,0025133AD810DBE80D35FCA8BF0BCA1F,VTS,1/13/2013 3:26,UNK,13,0.5,0.5,0,0,14
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 12:56,UNK,5,0,0.5,2.5,0,8
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 13:21,UNK,5,0,0.5,1,0,6.5
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 14:08,UNK,12,0,0.5,2.4,0,14.9
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 12:09,UNK,10.5,0,0.5,1.5,0,12.5
0A34A99FFA084D5791FF569897425D1C,B9FF37E4A9CF1165946C15962B13748F,VTS,1/13/2013 11:33,UNK,20,0,0.5,4,0,24.5
0A3A4F67D5AAFC3581DAF2CD48622839,09D597DB5E0D16B9E9EBFBF98A7083CA,VTS,1/13/2013 5:59,UNK,19.5,0.5,0.5,1,0,21.5
0A3A4F67D5AAFC3581DAF2CD48622839,09D597DB5E0D16B9E9EBFBF98A7083CA,VTS,1/13/2013 7:21,UNK,9,0,0.5,1,0,10.5
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 9:33,UNK,6.5,0,0.5,1.3,0,8.3
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 11:08,UNK,9.5,0,0.5,0,0,10
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 10:40,UNK,14.5,0,0.5,2.9,0,17.9
0A3A4F67D5AAFC3581DAF2CD48622839,09D597DB5E0D16B9E9EBFBF98A7083CA,VTS,1/13/2013 7:03,UNK,7.5,0,0.5,1,0,9
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 13:33,UNK,6.5,0,0.5,0,0,7
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 11:00,UNK,5.5,0,0.5,0,0,6
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 13:12,UNK,14.5,0,0.5,0,0,15
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 11:28,UNK,11,0,0.5,2.2,0,13.7
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 12:21,UNK,5.5,0,0.5,1.5,0,7.5
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 12:57,UNK,10,0,0.5,1,0,11.5
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 10:03,UNK,9.5,0,0.5,0,0,10
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 11:42,UNK,8,0,0.5,0,0,8.5
0A3A4F67D5AAFC3581DAF2CD48622839,729E2902B6E96B5521737761C35525A3,VTS,1/13/2013 10:17,UNK,5,0,0.5,0,0,5.5
0A3BE3D371D9E87E699561C903AED3D5,5E234B597D46F67261581650817DCF88,VTS,1/13/2013 2:09,UNK,11,0.5,0.5,0,0,12
0A3BE3D371D9E87E699561C903AED3D5,5E234B597D46F67261581650817DCF88,VTS,1/13/2013 4:00,UNK,48.5,0.5,0.5,0,0,49.5
0A3BE3D371D9E87E699561C903AED3D5,39DC8483E11E8F68E7C194ADE77DC163,VTS,1/13/2013 11:04,UNK,5,0,0.5,0,0,5.5
0A3BE3D371D9E87E699561C903AED3D5,39DC8483E11E8F68E7C194ADE77DC163,VTS,1/13/2013 12:56,UNK,9.5,0,0.5,0,0,10
0A3BE3D371D9E87E699561C903AED3D5,39DC8483E11E8F68E7C194ADE77DC163,VTS,1/13/2013 10:40,UNK,16,0,0.5,0,0,16.5
0A3BE3D371D9E87E699561C903AED3D5,5E234B597D46F67261581650817DCF88,VTS,1/13/2013 14:43,UNK,28,0,0.5,5.6,4.8,38.9
0A3EF18FFD7FA5327C66C6B1CE068F3A,E8BD33FAF31C98E52D1E45A60216113B,CMT,1/1/2013 23:26,UNK,50.5,0.5,0.5,0,0,51.5
0A415B814A6479EE706972D2FD6DA08A,F5249F105C44E66B235ED4814C265630,VTS,1/13/2013 10:07,UNK,18.5,0,0.5,3.7,0,22.7
0A415B814A6479EE706972D2FD6DA08A,F5249F105C44E66B235ED4814C265630,VTS,1/13/2013 10:36,UNK,5.5,0,0.5,1.38,0,7.38
0A48D418CEC232DBA6AC8B1D89133CA4,DABD5F7908596AFEB1FAD91AE2E102DA,VTS,1/13/2013 4:29,UNK,11.5,0.5,0.5,1,0,13.5
0A48D418CEC232DBA6AC8B1D89133CA4,DABD5F7908596AFEB1FAD91AE2E102DA,VTS,1/13/2013 2:19,UNK,5,0.5,0.5,1.1,0,7.1
0A48D418CEC232DBA6AC8B1D89133CA4,DABD5F7908596AFEB1FAD91AE2E102DA,VTS,1/13/2013 4:56,UNK,11.5,0.5,0.5,0,0,12.5
0A48D418CEC232DBA6AC8B1D89133CA4,DABD5F7908596AFEB1FAD91AE2E102DA,VTS,1/13/2013 3:26,UNK,8.5,0.5,0.5,1,0,10.5
0A48D418CEC232DBA6AC8B1D89133CA4,DABD5F7908596AFEB1FAD91AE2E102DA,VTS,1/13/2013 3:39,UNK,6,0.5,0.5,1.3,0,8.3
0A48D418CEC232DBA6AC8B1D89133CA4,DABD5F7908596AFEB1FAD91AE2E102DA,VTS,1/13/2013 4:49,UNK,5,0.5,0.5,1,0,7
0A48D418CEC232DBA6AC8B1D89133CA4,66D0CB86A84D35070AA1ABC3F1BFBC2A,VTS,1/13/2013 11:49,UNK,10.5,0,0.5,3.15,0,14.15
0A48D418CEC232DBA6AC8B1D89133CA4,66D0CB86A84D35070AA1ABC3F1BFBC2A,VTS,1/13/2013 12:02,UNK,10.5,0,0.5,0,0,11
0A63FC93E7E6AFB219214DA3AACA3762,7C616F219444581EDA24AA2E08CB0106,VTS,1/13/2013 11:07,UNK,6.5,0,0.5,0,0,7
0A63FC93E7E6AFB219214DA3AACA3762,31767C925963B3A01618E6767D022392,VTS,1/13/2013 4:12,UNK,14,0.5,0.5,0,0,15
0A63FC93E7E6AFB219214DA3AACA3762,31767C925963B3A01618E6767D022392,VTS,1/13/2013 2:26,UNK,20.5,0.5,0.5,2,0,23.5
0A63FC93E7E6AFB219214DA3AACA3762,31767C925963B3A01618E6767D022392,VTS,1/13/2013 3:20,UNK,19,0.5,0.5,0,0,20
0A63FC93E7E6AFB219214DA3AACA3762,7C616F219444581EDA24AA2E08CB0106,VTS,1/13/2013 11:18,UNK,7.5,0,0.5,1.5,0,9.5
0A63FC93E7E6AFB219214DA3AACA3762,7C616F219444581EDA24AA2E08CB0106,VTS,1/13/2013 12:04,UNK,7.5,0,0.5,1.5,0,9.5
0A63FC93E7E6AFB219214DA3AACA3762,7C616F219444581EDA24AA2E08CB0106,VTS,1/13/2013 11:26,UNK,5,0,0.5,1,0,6.5
0A63FC93E7E6AFB219214DA3AACA3762,31767C925963B3A01618E6767D022392,VTS,1/13/2013 3:48,UNK,13.5,0.5,0.5,2.8,0,17.3
0A63FC93E7E6AFB219214DA3AACA3762,7C616F219444581EDA24AA2E08CB0106,VTS,1/13/2013 10:53,UNK,14,0,0.5,2.8,0,17.3
0A63FC93E7E6AFB219214DA3AACA3762,7C616F219444581EDA24AA2E08CB0106,VTS,1/13/2013 13:30,UNK,14,0,0.5,1,0,15.5
0A6716952AE1B7B1EB901776A8DB82C8,BDE530C22C69B68EAB1CACA606C74679,VTS,1/13/2013 4:22,UNK,9,0.5,0.5,0,0,10
0A6716952AE1B7B1EB901776A8DB82C8,BDE530C22C69B68EAB1CACA606C74679,VTS,1/13/2013 3:21,UNK,24,0.5,0.5,6.12,0,31.12
0A6716952AE1B7B1EB901776A8DB82C8,60EBBCD334EE43E67C35522B24E3B249,VTS,1/13/2013 11:14,UNK,11,0,0.5,2.75,0,14.25
0A6716952AE1B7B1EB901776A8DB82C8,60EBBCD334EE43E67C35522B24E3B249,VTS,1/13/2013 10:48,UNK,18,0,0.5,0,0,18.5
0A6716952AE1B7B1EB901776A8DB82C8,60EBBCD334EE43E67C35522B24E3B249,VTS,1/13/2013 13:24,UNK,5.5,0,0.5,0,0,6
0A6716952AE1B7B1EB901776A8DB82C8,60EBBCD334EE43E67C35522B24E3B249,VTS,1/13/2013 11:35,UNK,5,0,0.5,0,0,5.5
